77;200	84
152;137	127
258;2	76
218;215	89
152;113	98
152;114	98
2;8;38	115
74;8	97
74;2	133
2;197	82
152;123	126
114;47	135
11;38	158
11;47	107
126;24	100
114;38	187
256;38;38	87
77;2;2	78
218;200	81
256;399	80
61;8	78
114;24	151
230;38	76
61;2	90
11;24	129
123;2;38	101
2;200;38	80
114;11	107
123;2;24	76
41;123	82
114;77	90
114;64	86
126;47	75
77;256	88
77;250	79
7;38;38	84
126;38	103
117;38	140
50;123	97
2;322	88
109;2	86
130;24	92
137;137;2	108
137;137;8	74
38;24;2	76
2;303	88
38;215;38	118
2;300	74
50;137	82
2;38;2;38	122
213;123	127
117;38;38	86
8;8;2	110
213;114	79
213;113	79
22;38;38	87
220;342	101
200;2;38	92
38;123;123	114
117;47	91
28;38	97
1;123	95
24;2;24	106
166;38	82
1;137	100
24;2;38	90
336;2	76
215;38;215	78
2;386	85
38;8;8	111
28;24	87
38;8;2	98
137;8;8	85
2;399	95
142;38	79
2;369	90
2;367	82
2;342	85
214;24	74
2;341	102
214;38	93
341;38	131
22;113	83
22;114	75
341;24	87
213;38;38	78
22;137	94
113;2	218
22;123	102
113;8	159
126;2	95
2;2;38;38	120
126;8	86
145;24	96
322;2	80
322;1	151
322;8	79
145;38	108
130;124	95
2;2;1	75
38;200;38	92
341;38;38	80
2;2;8	173
62;2	104
137;38;2	79
38;38;2	213
38;38;8	151
518;322;1	138
152;38;38	93
2;2;11	88
220;2	102
215;38;38	106
2;447	75
283;2	75
110;137	76
150;2	83
11;137	126
110;124	74
110;123	96
11;123	149
215;2;2	86
50;38	89
2;113;2	83
11;114	86
2;2;2;38	120
11;113	86
74;11	84
123;200	298
2;401	75
215;250	88
24;200	141
215;256	107
24;38;38	99
123;215	160
74;22	75
123;214	74
123;213	122
14;2	87
11;24;24	76
24;213	104
62;38	117
24;215	157
123;218	128
24;38;24	95
38;518	81
14;8	89
342;137	105
74;24	93
77;2;38	75
267;38	82
38;38;77	74
2;123;200	99
24;2;123	76
74;38	169
342;123	93
38;38;47	101
114;200	131
215;218	83
215;213	89
123;256	117
123;250	130
24;256	99
215;224	85
24;250	87
123;225	92
123;224	82
24;218	113
114;224	87
123;220	92
38;38;24	104
38;2;123	99
24;225	82
123;237	84
114;215	108
114;213	92
224;256	97
38;2;137	87
114;218	85
447;38	85
123;288	76
123;24;2	74
24;286	76
224;288	89
250;123	130
250;113	75
250;114	91
215;200	126
85;123	85
215;11	104
77;38	169
114;152	115
85;137	77
2;38;113	100
215;22	82
215;24	143
77;47	111
215;38	225
77;74	85
77;78	76
367;2	82
123;2;2	124
215;47	124
77;64	77
24;2;2	136
47;38;38	107
114;126	76
114;123	169
114;2	213
2;38;152	77
114;113	123
41;38	97
114;117	86
114;8	151
114;7	75
215;64	77
2;38;123	102
215;77	86
215;78	83
215;74	74
114;137	164
2;38;137	96
50;8	77
237;2;2	76
50;2	109
38;123;200	96
288;38	106
38;7;38	75
145;2	99
104;38	77
126;137	90
77;11	80
341;2	110
24;47;24	86
341;8	79
2;114;2	93
126;123	102
8;38;38	157
24;24;8	82
126;113	91
126;114	91
24;24;2	125
369;38	83
77;24	112
28;2	97
200;123;123	99
218;8	107
218;2	124
83;38	90
28;8	90
303;123	75
38;113;2	88
64;200	78
126;152	75
64;215	74
2;123;123	123
123;322	74
200;11	98
38;2;38;2	106
38;2;2;2	95
107;38	98
38;113;38	87
8;212	79
8;213	139
8;215	144
8;218	118
200;24	139
8;38;8	113
200;38	206
64;256	84
2;518	82
8;200	171
123;369	82
200;47	132
38;2;24	89
38;137;38	78
38;2;38	237
120;38	113
200;50	87
123;38;2	81
212;38	94
123;342	81
123;137;137	87
224;38	102
2;47;38	95
224;123	93
200;64	87
250;200	97
24;342	124
120;24	75
123;137;123	85
200;77	107
200;74	81
224;137	96
113;38;2	79
250;215	89
224;47	81
123;200;200	110
342;38	98
401;2	82
7;2	143
38;2;200	83
7;8	152
342;24	107
38;38;2;38	121
24;399	90
2;2;237	81
123;38	251
38;47;38	109
77;8	138
123;200;123	144
77;2	164
250;137	110
123;28	92
123;24	237
123;22	101
2;2;256	99
1;2;2	105
218;137	105
123;14	76
123;11	130
64;8	101
64;2	142
123;74	109
218;114	74
123;78	112
123;77	147
2;2;200	106
74;38;38	92
123;64	112
123;61	88
218;123	122
123;66	87
2;2;215	90
38;2;47	78
123;200;137	87
123;50	85
224;215	91
123;41	85
123;47	167
8;113	124
8;114	156
120;8	90
220;123	100
120;2	111
8;38;2	111
8;110	74
74;47	90
220;137	84
172;38	82
399;256	76
24;38;2	87
8;137	189
386;2	76
8;126	96
123;85	89
22;38	142
2;215;2	81
8;120	87
8;123	194
126;256	81
200;123;200	114
8;152	106
22;24	98
399;2	90
137;123;200	89
399;8	76
8;173	77
342;8	79
342;2	93
2;2;2;8	82
237;123	74
123;38;38	110
137;123;123	109
38;47;2	83
137;123;137	82
8;11	133
8;14	82
8;28	83
8;22	92
8;24	170
152;8	120
64;113	88
64;114	90
152;2	158
8;38	289
8;50	75
64;123	110
38;8;38	136
123;2;123	113
8;47	155
8;322	79
38;38;2;2	85
8;61	83
64;137	80
8;24;24	86
47;2	209
38;300	83
8;64	117
2;38;2;2	117
38;114;38	85
200;342	79
237;8	81
237;2	133
47;8	145
8;77	135
8;74	98
8;78	98
38;322	90
38;316	75
137;322	86
213;11	93
117;2	116
213;24	98
38;303	82
225;24	94
38;345	75
38;342	92
38;341	111
8;1	96
8;2	288
213;38	149
137;342	90
137;341	82
8;7	136
213;47	94
225;47	80
237;24	75
225;38	123
78;2	114
78;8	99
2;2;113	92
2;38;24	94
38;117;38	81
2;2;114	88
250;24	88
38;267	81
113;114	150
8;2;2	156
38;24;38	102
8;2;8	121
250;38	116
38;250	138
2;2;123	135
38;256	164
14;123	92
47;2;2	102
237;38	97
113;123	176
137;256	127
38;24;24	111
2;38;38	248
288;224	80
137;250	116
2;2;137	126
14;137	82
38;288	94
38;286	76
113;137	159
137;288	82
288;256	75
2;38;47	92
2;123;38	94
2;2;152	81
2;38;38;2	89
114;38;38	86
250;64	81
250;77	76
215;2;38	78
250;47	98
137;2;38	79
2;38;8	126
38;2;2	225
369;2	82
47;256	112
47;250	95
2;38;2	243
38;2;8	122
137;2;2	120
47;224	83
28;137	87
47;225	79
47;218	89
8;224	100
8;225	82
399;137	109
8;220	80
8;256	137
47;200	125
399;123	77
341;137	83
121;2	100
38;38;200	105
8;250	130
341;123	74
47;215	133
47;213	87
47;212	76
303;38	79
83;2	83
38;213;38	74
113;152	101
286;38	82
38;38;218	74
38;38;215	118
38;38;213	76
28;123	90
8;288	77
38;38;38;2	99
24;77	126
24;78	92
38;123;38	114
2;123;2	120
24;74	97
215;173	77
230;123	85
24;85	74
342;220	75
11;256	78
2;256;2	92
38;38;137	99
300;38	85
61;38	111
117;113	79
38;38;152	81
197;2	75
24;61	79
24;64	85
510;8	84
342;200	76
24;38	245
215;137	171
137;137;123	86
24;47	174
24;11	121
38;401	92
518;322	168
8;123;123	82
215;152	105
286;2	81
24;22	87
24;28	85
85;38	92
123;126	102
123;38;123	88
123;120	81
24;124	82
24;123	234
24;126	98
123;123;24	101
123;137	210
123;200;123;200	76
24;137	170
152;2;38	75
123;123;38	103
258;38	84
24;130	75
123;107	79
215;114	103
215;113	139
123;117	75
11;2;2	85
123;114	161
123;113	155
123;110	94
215;126	78
24;109	80
24;113	136
24;114	131
215;123	166
24;110	103
22;2	121
24;123;123	103
22;8	96
123;200;2	112
47;24;24	93
123;173	110
38;447	78
110;38	107
447;2	79
123;145	93
110;24	120
24;145	99
123;152	132
24;150	92
24;152	107
66;8	74
38;386	76
66;2	100
38;369	83
2;14	100
2;11	168
2;38;200	85
2;28	106
145;123	86
2;24	254
2;22	145
38;399	100
2;38;215	96
518;1	142
137;399	94
2;38	450
2;2;38;2	125
288;123	84
113;38	206
224;8	93
2;41	88
224;2	115
2;47	226
113;22	84
113;24	164
2;50	118
2;54	75
113;11	97
104;2	83
2;64	137
2;62	111
2;61	87
2;66	101
114;250	94
38;256;38	77
114;256	100
300;2	78
2;74	131
2;72	79
2;78	114
2;77	175
113;77	99
113;78	86
166;2	77
113;74	89
137;47	153
2;85	89
113;66	76
137;50	82
64;24	92
113;64	76
150;24	90
8;341	96
8;342	76
137;64	76
137;61	94
1;2	193
150;38	83
1;8	108
78;113	79
218;24	125
137;77	140
137;78	86
113;47	136
137;74	101
137;72	76
64;38	126
78;123	107
218;38	138
8;399	83
61;137	87
78;137	95
64;47	87
7;114	78
218;47	87
2;200;2	100
137;11	139
61;123	89
114;2;2	102
137;14	81
11;215	109
2;137;2	107
137;22	87
61;114	80
110;200	75
137;28	90
137;24	174
7;137	86
38;38;123	126
11;200	98
38;123;2	85
7;123	88
137;38	205
38;38;113	101
38;38;117	87
218;77	79
38;38;114	96
